Engine x,Engine y,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.1095536678,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1093017282,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10904978850000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10879784890000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1085459092,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1082939696,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10804203,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1077900903,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1075381507,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10728621099999999,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10703427139999999,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1067823317,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1065303921,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1062784524,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1060265128,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1057745732,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1055226335,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1052706939,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10501875420000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10476681460000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1045148749,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1042629353,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1040109957,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.103759056,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1035071164,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1032551767,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1030032371,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1027512974,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1024993578,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1022474181,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1019954785,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1017435389,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10149159919999999,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10123965959999999,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10098771990000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.10073578030000001,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.1004838406,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.100231901,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.09997996135,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.09972802170999999,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.09947608206,0.056,0.002,0.006796459430051421,0.002,0.001,4e-06
-0.09922956688,0.055999696909628034,0.002,0.006796411820727124,0.002,0.001,4e-06
-0.0989830532,0.055998791446564763,0.002,0.006796269590921741,0.002,0.001,4e-06
-0.09873654251000001,0.0559972843609696,0.002,0.006796032858470037,0.002,0.001,4e-06
-0.09849003632,0.055995175672760085,0.002,0.0067957016265006494,0.002,0.001,4e-06
-0.09824353612,0.05599246539277957,0.002,0.006795275896716852,0.002,0.001,4e-06
-0.09799704341,0.055989153550960034,0.002,0.006794755673820346,0.002,0.001,4e-06
-0.09775055968,0.055985240140654854,0.002,0.0067941409567670846,0.002,0.001,4e-06
-0.09750408645,0.05598072521894179,0.002,0.00679343175452282,0.002,0.001,4e-06
-0.09725762519,0.05597560879138461,0.002,0.006792628067961505,0.002,0.001,4e-06
-0.09701117742,0.0559698908969195,0.002,0.006791729903199225,0.002,0.001,4e-06
-0.09676474463,0.05596357157728881,0.002,0.006790737266792855,0.002,0.001,4e-06
-0.09651832832,0.05595665086579031,0.002,0.006789650163972788,0.002,0.001,4e-06
-0.09627192997,0.05594912881261012,0.002,0.006788468602622248,0.002,0.001,4e-06
-0.09602555111,0.05594100547043234,0.002,0.006787192591016834,0.002,0.001,4e-06
-0.0957791932,0.05593228088323609,0.002,0.006785822136064766,0.002,0.001,4e-06
-0.09553285777000001,0.05592295511171503,0.002,0.006784357247299786,0.002,0.001,4e-06
-0.0952865463,0.055913028210452784,0.002,0.006782797933295866,0.002,0.001,4e-06
-0.09504026029000001,0.05590250024163698,0.002,0.006781144203821419,0.002,0.001,4e-06
-0.09479400123000001,0.055891371285350856,0.002,0.006779396071455888,0.002,0.001,4e-06
-0.09454777063,0.055879641401213695,0.002,0.00677755354556425,0.002,0.001,4e-06
-0.09430156997,0.05586731067557913,0.002,0.0067756166397109005,0.002,0.001,4e-06
-0.09405540075999999,0.05585437917916116,0.002,0.006773585365003569,0.002,0.001,4e-06
-0.0938092645,0.05584084699257737,0.002,0.006771459734105636,0.002,0.001,4e-06
-0.09356316266999999,0.05582671421580187,0.002,0.006769239762721001,0.002,0.001,4e-06
-0.09331709677000001,0.05581198092356041,0.002,0.006766925462587553,0.002,0.001,4e-06
-0.09307106829999999,0.05579664722676138,0.002,0.006764516851126742,0.002,0.001,4e-06
-0.09282507876,0.055780713213434634,0.002,0.006762013942166268,0.002,0.001,4e-06
-0.09257912962999999,0.05576417898879623,0.002,0.006759416752233427,0.002,0.001,4e-06
-0.09233322241,0.055747044661761384,0.002,0.006756725298436583,0.002,0.001,4e-06
-0.09208735860999999,0.05572931034597155,0.002,0.006753939598626494,0.002,0.001,4e-06
-0.0918415397,0.05571097614308351,0.002,0.00675105966877137,0.002,0.001,4e-06
-0.09159576719000001,0.05569204217868411,0.002,0.006748085528598345,0.002,0.001,4e-06
-0.09135004256000001,0.055672508581793276,0.002,0.006745017198373823,0.002,0.001,4e-06
-0.09110436731999999,0.05565237546700788,0.002,0.006741854696098641,0.002,0.001,4e-06
-0.09085874296,0.055631642968047304,0.002,0.006738598042777384,0.002,0.001,4e-06
-0.09061317096,0.055610311218894815,0.002,0.0067352472594561005,0.002,0.001,4e-06
-0.09036765282,0.05558838036096151,0.002,0.0067318023683475905,0.002,0.001,4e-06
-0.09012219003,0.055565850529336824,0.002,0.006728263390671655,0.002,0.001,4e-06
-0.08987678408,0.05554272187124793,0.002,0.006724630349554681,0.002,0.001,4e-06
-0.08963143648,0.055518994539680476,0.002,0.006720903269027601,0.002,0.001,4e-06
-0.08938614869,0.05549466868161637,0.002,0.006717082172178278,0.002,0.001,4e-06
-0.08914092221999999,0.05546974445409141,0.002,0.006713167083673836,0.002,0.001,4e-06
-0.08889575856000001,0.0554442220213557,0.002,0.006709158029314625,0.002,0.001,4e-06
-0.08865065920000001,0.05541810155274406,0.002,0.006705055035699693,0.002,0.001,4e-06
-0.08840562562,0.05539138320638411,0.002,0.006700858127667667,0.002,0.001,4e-06
-0.08816065931999999,0.05536406715560214,0.002,0.006696567332444581,0.002,0.001,4e-06
-0.08791576177999999,0.05533615358383849,0.002,0.006692182678845176,0.002,0.001,4e-06
-0.08767093448999999,0.05530764266678882,0.002,0.006687704194467658,0.002,0.001,4e-06
-0.08742617894,0.055278534590922454,0.002,0.006683131908602561,0.002,0.001,4e-06
-0.08718149662,0.055248829541693883,0.002,0.006678465850381012,0.002,0.001,4e-06
-0.08693688901,0.05521852770996172,0.002,0.006673706049783007,0.002,0.001,4e-06
-0.08669235759999999,0.05518762929278006,0.002,0.006668852537761736,0.002,0.001,4e-06
-0.08644790388,0.05515613449123768,0.002,0.006663905345904145,0.002,0.001,4e-06
-0.08620352933,0.05512404350749092,0.002,0.00665886450596488,0.002,0.001,4e-06
-0.08595923544,0.05509135654319264,0.002,0.006653730049619498,0.002,0.001,4e-06
-0.08571502368999999,0.05505807381522239,0.002,0.006648502010935361,0.002,0.001,4e-06
-0.08547089557,0.055024195541336515,0.002,0.006643180424117552,0.002,0.001,4e-06
-0.08522685255000001,0.05498972193424714,0.002,0.006637765322578816,0.002,0.001,4e-06
-0.08498289613,0.054954653216544164,0.002,0.0066322567412834925,0.002,0.001,4e-06
-0.08473902778,0.05491898961654137,0.002,0.0066266547160950245,0.002,0.001,4e-06
-0.08449524899,0.05488273136569567,0.002,0.006620959283370581,0.002,0.001,4e-06
-0.08425156124,0.05484587870117788,0.002,0.006615170480364868,0.002,0.001,4e-06
-0.08400796601,0.05480843185261841,0.002,0.00660928834314814,0.002,0.001,4e-06
-0.08376446477,0.054770391065781354,0.002,0.006603312910324937,0.002,0.001,4e-06
-0.08352105902,0.054731756585642034,0.002,0.00659724422037589,0.002,0.001,4e-06
-0.08327775022,0.05469252866280211,0.002,0.006591082312665414,0.002,0.001,4e-06
-0.08303453985999999,0.054652707555472205,0.002,0.006584827227753142,0.002,0.001,4e-06
-0.08279142942,0.054612293518064174,0.002,0.0065784790056019945,0.002,0.001,4e-06
-0.08254842037,0.05457128680522924,0.002,0.006572037686212491,0.002,0.001,4e-06
-0.08230551419,0.054529687683226635,0.002,0.006565503311408531,0.002,0.001,4e-06
-0.08206271235,0.05448749643070686,0.002,0.006558875924960439,0.002,0.001,4e-06
-0.08182001633,0.05444471331550227,0.002,0.006552155568939216,0.002,0.001,4e-06
-0.08157742761,0.05440133861266345,0.002,0.006545342286549712,0.002,0.001,4e-06
-0.08133494766,0.054357372607044124,0.002,0.006538436122536644,0.002,0.001,4e-06
-0.08109257795000001,0.054312815571434386,0.002,0.006531437119749779,0.002,0.001,4e-06
-0.08085031996,0.05426766781198589,0.002,0.006524345326279308,0.002,0.001,4e-06
-0.08060817514999999,0.05422192960109386,0.002,0.006517160784912971,0.002,0.001,4e-06
-0.08036614501,0.054175601245414824,0.002,0.006509883543820262,0.002,0.001,4e-06
-0.08012423099999999,0.054128683049994804,0.002,0.006502513650917701,0.002,0.001,4e-06
-0.07988243459000001,0.054081175303414664,0.002,0.006495051151535463,0.002,0.001,4e-06
-0.07964075724,0.05403307832249656,0.002,0.0064874960954398545,0.002,0.001,4e-06
-0.07939920044,0.05398439242754056,0.002,0.006479848532943493,0.002,0.001,4e-06
-0.07915776565,0.05393511791840518,0.002,0.0064721085111480465,0.002,0.001,4e-06
-0.07891645432,0.053885255119470565,0.002,0.0064642760810070254,0.002,0.001,4e-06
-0.07867526794,0.05383480435236246,0.002,0.0064563512930412865,0.002,0.001,4e-06
-0.07843420797,0.05378376594895603,0.002,0.006448334199381655,0.002,0.001,4e-06
-0.07819327586,0.05373214023050271,0.002,0.006440224850490195,0.002,0.001,4e-06
-0.0779524731,0.05367992754515078,0.002,0.006432023301053904,0.002,0.001,4e-06
-0.07771180113,0.05362712822223138,0.002,0.006423729602803999,0.002,0.001,4e-06
-0.07747126142,0.05357374259403395,0.002,0.006415343807936381,0.002,0.001,4e-06
-0.07723085543000001,0.053519771026992,0.002,0.0064068659740102955,0.002,0.001,4e-06
-0.07699058463,0.05346521386536912,0.002,0.006398296155102538,0.002,0.001,4e-06
-0.07675045047000001,0.05341007144924225,0.002,0.00638963440463227,0.002,0.001,4e-06
-0.07651045442,0.05335434415398031,0.002,0.006380880781562305,0.002,0.001,4e-06
-0.07627059792,0.05329803232631623,0.002,0.00637203534035732,0.002,0.001,4e-06
-0.07603088244999999,0.05324113633871774,0.002,0.006363098139524412,0.002,0.001,4e-06
-0.07579130945,0.05318365655538071,0.002,0.0063540692362713345,0.002,0.001,4e-06
-0.07555188038,0.05312559336407195,0.002,0.006344948691508355,0.002,0.001,4e-06
-0.07531259671,0.05306694712179336,0.002,0.006335736561313202,0.002,0.001,4e-06
-0.07507345987,0.05300771822274673,0.002,0.006326432907606946,0.002,0.001,4e-06
-0.07483447132000001,0.052947907038494696,0.002,0.006317037788754512,0.002,0.001,4e-06
-0.07459563253,0.052887513976875904,0.002,0.006307551268819043,0.002,0.001,4e-06
-0.07435694493,0.05282653941229385,0.002,0.006297973406611701,0.002,0.001,4e-06
-0.07411840998,0.05276498374760123,0.002,0.006288304265412442,0.002,0.001,4e-06
-0.07388002913,0.05270284738643909,0.002,0.006278543908625053,0.002,0.001,4e-06
-0.07364180382,0.05264013072071138,0.002,0.006268692397809663,0.002,0.001,4e-06
-0.07340373551,0.052576834174076374,0.002,0.006258749799514357,0.002,0.001,4e-06
-0.07316582563999999,0.05251295813395267,0.002,0.006248716174594703,0.002,0.001,4e-06
-0.07292807566000001,0.05244850304297953,0.002,0.00623859159258032,0.002,0.001,4e-06
-0.07269048701,0.05238346930344051,0.002,0.006228376116661757,0.002,0.001,4e-06
-0.07245306113,0.052317857344134945,0.002,0.0062180698141946576,0.002,0.001,4e-06
-0.07221579947,0.05225166758221573,0.002,0.006207672750705244,0.002,0.001,4e-06
-0.07197870347999999,0.05218490047024108,0.002,0.006197184997281195,0.002,0.001,4e-06
-0.07174177458,0.0521175564108928,0.002,0.006186606617175622,0.002,0.001,4e-06
-0.07150501423,0.052049635882832124,0.002,0.006175937685576454,0.002,0.001,4e-06
-0.07126842385,0.051981139285144994,0.002,0.006165178265171966,0.002,0.001,4e-06
-0.0710320049,0.051912067092852926,0.002,0.00615432843057836,0.002,0.001,4e-06
-0.07079575879,0.0518424197383897,0.002,0.006143388249722178,0.002,0.001,4e-06
-0.07055968698,0.05177219768565601,0.002,0.006132357795472771,0.002,0.001,4e-06
-0.07032379089,0.05170140139739614,0.002,0.0061212371405178385,0.002,0.001,4e-06
-0.07008807196,0.051630031310556976,0.002,0.00611002635349284,0.002,0.001,4e-06
-0.06985253161999999,0.05155808792205141,0.002,0.006098725512452668,0.002,0.001,4e-06
-0.06961717129999999,0.05148557167624221,0.002,0.006087334687197663,0.002,0.001,4e-06
-0.06938199243,0.051412483054904146,0.002,0.00607585395340483,0.002,0.001,4e-06
-0.06914699645,0.051338822550090306,0.002,0.006064283388365685,0.002,0.001,4e-06
-0.06891218477,0.05126459060113414,0.002,0.006052623061090568,0.002,0.001,4e-06
-0.06867755883,0.05118978772593559,0.002,0.006040873052931011,0.002,0.001,4e-06
-0.06844312005,0.05111441441594001,0.002,0.006029033441083067,0.002,0.001,4e-06
-0.06820886986,0.051038471136701194,0.002,0.006017104298675758,0.002,0.001,4e-06
-0.06797480968000001,0.0509619584043871,0.002,0.006005085706788557,0.002,0.001,4e-06
-0.06774094093,0.05088487670669847,0.002,0.005992977742029315,0.002,0.001,4e-06
-0.06750726503999999,0.05080722657369529,0.002,0.005980780487659662,0.002,0.001,4e-06
-0.06727378342,0.050729008463686935,0.002,0.005968494015670666,0.002,0.001,4e-06
-0.06704049749,0.05065022292769687,0.002,0.00595611841261689,0.002,0.001,4e-06
-0.06680740867,0.05057087046427878,0.002,0.005943653756810963,0.002,0.001,4e-06
-0.06657451838,0.05049095160385371,0.002,0.0059311001315712295,0.002,0.001,4e-06
-0.06634182804,0.05041046685525494,0.002,0.005918457616825034,0.002,0.001,4e-06
-0.06610933905000001,0.050329416749776645,0.002,0.005905726296027869,0.002,0.001,4e-06
-0.06587705282,0.05024780181560356,0.002,0.0058929062521468,0.002,0.001,4e-06
-0.06564497077999999,0.05016562260558538,0.002,0.005879997572023255,0.002,0.001,4e-06
-0.06541309433,0.05008287961459931,0.002,0.0058670003333923595,0.002,0.001,4e-06
-0.06518142487999999,0.049999573439531486,0.002,0.005853914630012773,0.002,0.001,4e-06
-0.06494996384,0.0499157045762978,0.002,0.00584074053978278,0.002,0.001,4e-06
-0.06471871260999999,0.04983127359345455,0.002,0.005827478152010993,0.002,0.001,4e-06
-0.06448767259999999,0.04974628106656319,0.002,0.005814127557106396,0.002,0.001,4e-06
-0.06425684522,0.049660727521259156,0.002,0.005800688837635611,0.002,0.001,4e-06
-0.06402623185999999,0.049574613511452176,0.002,0.005787162080606573,0.002,0.001,4e-06
-0.06379583393,0.04948793964571851,0.002,0.005773547381614216,0.002,0.001,4e-06
-0.06356565283,0.0494007064540897,0.002,0.005759844823915704,0.002,0.001,4e-06
-0.06333568996,0.0493129145185027,0.002,0.005746054498921476,0.002,0.001,4e-06
-0.06310594671,0.04922456441534123,0.002,0.005732176497169678,0.002,0.001,4e-06
-0.06287642448,0.049135656739574346,0.002,0.005718210912117829,0.002,0.001,4e-06
-0.06264712467,0.04904619204722207,0.002,0.005704157831105349,0.002,0.001,4e-06
-0.062418048659999996,0.04895617093520532,0.002,0.00569001734789636,0.002,0.001,4e-06
-0.06218919786,0.048865594023293955,0.002,0.005675789559844079,0.002,0.001,4e-06
-0.06196057365,0.04877446185206397,0.002,0.00566147455186199,0.002,0.001,4e-06
-0.06173217742,0.0486827750782947,0.002,0.005647072427116745,0.002,0.001,4e-06
-0.061504010559999996,0.04859053426868836,0.002,0.0056325832746257215,0.002,0.001,4e-06
-0.06127607445,0.0484977400324156,0.002,0.0056180071900772234,0.002,0.001,4e-06
-0.061048370490000003,0.04840439300665176,0.002,0.005603344273558517,0.002,0.001,4e-06
-0.06082090005,0.04831049375729203,0.002,0.0055885946139602105,0.002,0.001,4e-06
-0.06059366452,0.04821604294946793,0.002,0.005573758315760919,0.002,0.001,4e-06
-0.06036666527,0.04812104118004471,0.002,0.005558835472716019,0.002,0.001,4e-06
-0.060139903689999996,0.04802548909206321,0.002,0.005543826185834127,0.002,0.001,4e-06
-0.05991338116,0.04792938730017558,0.002,0.005528730551664577,0.002,0.001,4e-06
-0.05968709905,0.047832736428814665,0.002,0.005513548668293052,0.002,0.001,4e-06
-0.059461058729999995,0.0477355371428288,0.002,0.005498280640153683,0.002,0.001,4e-06
-0.05923526159,0.04763779005762286,0.002,0.005482926563914043,0.002,0.001,4e-06
-0.05900970899,0.04753949585976996,0.002,0.005467486547420785,0.002,0.001,4e-06
-0.058784402300000003,0.04744065513151853,0.002,0.0054519606821332766,0.002,0.001,4e-06
-0.0585593429,0.047341268586523697,0.002,0.005436349080152204,0.002,0.001,4e-06
-0.05833453214,0.04724133685340218,0.002,0.005420651840220452,0.002,0.001,4e-06
-0.05810997141,0.04714086059329413,0.002,0.005404869066189671,0.002,0.001,4e-06
-0.05788566205,0.04703984045644105,0.002,0.005389000860199557,0.002,0.001,4e-06
-0.05766160544,0.04693827716754551,0.002,0.005373047336086125,0.002,0.001,4e-06
-0.05743780293,0.04683617131306655,0.002,0.005357008585970144,0.002,0.001,4e-06
-0.057214255889999996,0.04673352364993126,0.002,0.005340884728749446,0.002,0.001,4e-06
-0.05698916086,0.04662919307713111,0.002,0.005324496520696758,0.002,0.001,4e-06
-0.05676406582,0.046524229547151255,0.002,0.005308008887962779,0.002,0.001,4e-06
-0.056538970790000004,0.04641926601590623,0.002,0.005291521255030067,0.002,0.001,4e-06
-0.05631387576,0.04631430247590621,0.002,0.005275033620722127,0.002,0.001,4e-06
-0.05608878072,0.046209338927151254,0.002,0.005258545985038961,0.002,0.001,4e-06
-0.05586368569,0.046104375387131115,0.002,0.005242058350727859,0.002,0.001,4e-06
-0.05563859066,0.04599941186590622,0.002,0.0052255707193691065,0.002,0.001,4e-06
-0.055413495619999996,0.04589444831715125,0.002,0.00520908308368594,0.002,0.001,4e-06
-0.05518840059,0.04578948478590622,0.002,0.005192595450753229,0.002,0.001,4e-06
-0.05496330556,0.04568452124590623,0.002,0.005176107816445292,0.002,0.001,4e-06
-0.054738210520000004,0.04557955768837615,0.002,0.005159620179383734,0.002,0.001,4e-06
-0.05451311549,0.04547459417590621,0.002,0.0051431325494002075,0.002,0.001,4e-06
-0.054288020449999995,0.04536963062715125,0.002,0.005126644913717043,0.002,0.001,4e-06
-0.05406292542,0.04526466709590622,0.002,0.00511015728078433,0.002,0.001,4e-06
-0.05383783039,0.045159703547131134,0.002,0.005093669645098005,0.002,0.001,4e-06
-0.05361273535,0.04505474001715125,0.002,0.0050771820123640225,0.002,0.001,4e-06
-0.053387640320000006,0.044949776485906215,0.002,0.005060694379431309,0.002,0.001,4e-06
-0.053162545289999995,0.04484481294590621,0.002,0.00504420674512337,0.002,0.001,4e-06
-0.05293745025,0.04473984939715125,0.002,0.005027719109440204,0.002,0.001,4e-06
-0.05271235522,0.04463488585713111,0.002,0.005011231475129102,0.002,0.001,4e-06
-0.05248726019,0.044529922335906226,0.002,0.004994743843770352,0.002,0.001,4e-06
-0.05226216515,0.044424958787151234,0.002,0.0049782562080871815,0.002,0.001,4e-06
-0.05203707012,0.04431999525590623,0.002,0.0049617685751544745,0.002,0.001,4e-06
-0.05181197509,0.04421503171590622,0.002,0.004945280940846533,0.002,0.001,4e-06
-0.05158688005,0.044110068158376134,0.002,0.004928793303784976,0.002,0.001,4e-06
-0.05136178502,0.04400510464590623,0.002,0.004912305673801454,0.002,0.001,4e-06
-0.05113668999,0.04390014110590621,0.002,0.004895818039493512,0.002,0.001,4e-06
-0.05091159495,0.04379517755715125,0.002,0.0048793304038103474,0.002,0.001,4e-06
-0.05068649992,0.04369021402590623,0.002,0.004862842770877638,0.002,0.001,4e-06
-0.05046140489,0.043585250477131104,0.002,0.004846355135191305,0.002,0.001,4e-06
-0.05023630985,0.04348028694715125,0.002,0.004829867502457327,0.002,0.001,4e-06
-0.05001121482,0.04337532341590622,0.002,0.004813379869524616,0.002,0.001,4e-06
-0.04978611979,0.04327035987590622,0.002,0.004796892235216676,0.002,0.001,4e-06
-0.04956102475,0.04316539631837615,0.002,0.004780404598155121,0.002,0.001,4e-06
-0.049335929720000005,0.04306043280590622,0.002,0.004763916968171595,0.002,0.001,4e-06
-0.04911083469,0.042955469265906224,0.002,0.004747429333863656,0.002,0.001,4e-06
-0.048885739649999996,0.042850505717151245,0.002,0.004730941698180488,0.002,0.001,4e-06
-0.04866064462,0.04274554218590622,0.002,0.004714454065247778,0.002,0.001,4e-06
-0.04843554959,0.042640578637131124,0.002,0.00469796642956145,0.002,0.001,4e-06
-0.048210454550000004,0.042535615107151245,0.002,0.004681478796827468,0.002,0.001,4e-06
-0.04798535952,0.042430651575906225,0.002,0.004664991163894758,0.002,0.001,4e-06
-0.047760264489999996,0.04232568803590622,0.002,0.004648503529586819,0.002,0.001,4e-06
-0.04753516945,0.042220724487151244,0.002,0.004632015893903652,0.002,0.001,4e-06
-0.04731007442,0.042115760947131126,0.002,0.004615528259592553,0.002,0.001,4e-06
-0.047084979390000004,0.04201079742590623,0.002,0.0045990406282338005,0.002,0.001,4e-06
-0.04685988435,0.04190583387715124,0.002,0.00458255299255063,0.002,0.001,4e-06
-0.04663478932,0.04180087034590623,0.002,0.004566065359617923,0.002,0.001,4e-06
-0.04640969429,0.041695906805906215,0.002,0.004549577725309981,0.002,0.001,4e-06
-0.04618459925,0.04159094324837616,0.002,0.004533090088248428,0.002,0.001,4e-06
-0.04595950422,0.041485979735906224,0.002,0.0045166024582649015,0.002,0.001,4e-06
-0.04573440919,0.04138101619590621,0.002,0.0045001148239569595,0.002,0.001,4e-06
-0.04550931415,0.04127605264715125,0.002,0.0044836271882737954,0.002,0.001,4e-06
-0.045284219120000004,0.04117108910713112,0.002,0.004467139553962694,0.002,0.001,4e-06
-0.04505912408,0.04106612557715123,0.002,0.00445065192122871,0.002,0.001,4e-06
-0.044834029049999995,0.04096116204590622,0.002,0.004434164288296002,0.002,0.001,4e-06
-0.04460893402,0.040856198505906216,0.002,0.004417676653988062,0.002,0.001,4e-06
-0.04438383898,0.04075123495715125,0.002,0.0044011890183048965,0.002,0.001,4e-06
-0.04415874395,0.04064627141713112,0.002,0.004384701383993796,0.002,0.001,4e-06
-0.043933648920000005,0.040541307895906216,0.002,0.004368213752635042,0.002,0.001,4e-06
-0.043708553879999994,0.04043634434715124,0.002,0.004351726116951874,0.002,0.001,4e-06
-0.04348345885,0.04033138081590622,0.002,0.004335238484019165,0.002,0.001,4e-06
-0.04325836382,0.04022641727590623,0.002,0.004318750849711227,0.002,0.001,4e-06
-0.04303326878,0.040121453718376145,0.002,0.004302263212649669,0.002,0.001,4e-06
-0.042808173750000005,0.04001649020590622,0.002,0.004285775582666143,0.002,0.001,4e-06
-0.04258307872,0.03991152666590622,0.002,0.004269287948358205,0.002,0.001,4e-06
-0.042357983679999996,0.03980656311715124,0.002,0.004252800312675039,0.002,0.001,4e-06
-0.04213288865,0.039701599585906217,0.002,0.004236312679742327,0.002,0.001,4e-06
-0.04190779362,0.03959663603713112,0.002,0.004219825044055999,0.002,0.001,4e-06
-0.041682698580000004,0.03949167250715124,0.002,0.004203337411322018,0.002,0.001,4e-06
-0.04145760355,0.03938670897590622,0.002,0.004186849778389307,0.002,0.001,4e-06
-0.04123250852,0.03928174543590623,0.002,0.00417036214408137,0.002,0.001,4e-06
-0.04100741348,0.039176781878376137,0.002,0.00415387450701981,0.002,0.001,4e-06
-0.04078231845,0.03907181836590623,0.002,0.004137386877036288,0.002,0.001,4e-06
-0.040557223419999996,0.038966854825906214,0.002,0.004120899242728347,0.002,0.001,4e-06
-0.04033212838,0.038861891277151256,0.002,0.004104411607045183,0.002,0.001,4e-06
-0.04010703335,0.03875692774590623,0.002,0.0040879239741124715,0.002,0.001,4e-06
-0.039881938320000004,0.038651964197131114,0.002,0.004071436338426141,0.002,0.001,4e-06
-0.03965684328,0.03854700066715125,0.002,0.00405494870569216,0.002,0.001,4e-06
-0.039431748249999996,0.03844203713590622,0.002,0.00403846107275945,0.002,0.001,4e-06
-0.03920665322,0.03833707359590622,0.002,0.00402197343845151,0.002,0.001,4e-06
-0.03898155818,0.038232110047151255,0.002,0.0040054858027683445,0.002,0.001,4e-06
-0.03875646315,0.03812714650713112,0.002,0.0039889981684572435,0.002,0.001,4e-06
-0.038531368120000006,0.038022182985906226,0.002,0.003972510537098491,0.002,0.001,4e-06
-0.038306273079999995,0.037917219437151234,0.002,0.003956022901415321,0.002,0.001,4e-06
-0.03808117805,0.037812255905906214,0.002,0.003939535268482612,0.002,0.001,4e-06
-0.03785608302,0.037707292365906225,0.002,0.003923047634174674,0.002,0.001,4e-06
-0.03763098798,0.037602328808376134,0.002,0.003906559997113115,0.002,0.001,4e-06
-0.037405892950000005,0.03749736529590623,0.002,0.003890072367129593,0.002,0.001,4e-06
-0.03718079792,0.03739240175590622,0.002,0.0038735847328216534,0.002,0.001,4e-06
-0.036955702879999996,0.03728743820715123,0.002,0.003857097097138484,0.002,0.001,4e-06
-0.03673060785,0.03718247466713112,0.002,0.003840609462827386,0.002,0.001,4e-06
-0.03650551282,0.037077511145906225,0.002,0.0038241218314686333,0.002,0.001,4e-06
-0.03628041778,0.03697254759715123,0.002,0.003807634195785463,0.002,0.001,4e-06
-0.03605532275,0.03686758406590623,0.002,0.003791146562852756,0.002,0.001,4e-06
-0.03583022772,0.03676262052590622,0.002,0.003774658928544815,0.002,0.001,4e-06
-0.03560513268,0.03665765696837614,0.002,0.003758171291483259,0.002,0.001,4e-06
-0.03538003765,0.03655269345590623,0.002,0.003741683661499736,0.002,0.001,4e-06
-0.035154942609999996,0.036447729907151234,0.002,0.003725196025816565,0.002,0.001,4e-06
-0.03492984758,0.03634276637590623,0.002,0.003708708392883858,0.002,0.001,4e-06
-0.03470475255,0.03623780283590622,0.002,0.003692220758575917,0.002,0.001,4e-06
-0.034479657510000004,0.03613283927837615,0.002,0.0036757331215143615,0.002,0.001,4e-06
-0.03425456248,0.03602787576590622,0.002,0.003659245491530836,0.002,0.001,4e-06
-0.034029467449999996,0.03592291222590621,0.002,0.003642757857222896,0.002,0.001,4e-06
-0.03380437241,0.035817948677151254,0.002,0.003626270221539732,0.002,0.001,4e-06
-0.03357927738,0.03571298514590623,0.002,0.0036097825886070205,0.002,0.001,4e-06
-0.033354182350000004,0.03560802159713111,0.002,0.0035932949529206898,0.002,0.001,4e-06
