Diamètre moteur+chemise,x hauteur réelle
36.961142941741464,-31.83537012048607
37.07079610095009,-32.155630549391745
37.18023581209053,-32.47597775738019
37.289461462101336,-32.79645596384083
37.39848260395539,-33.116834545871384
37.50727972976424,-33.4374968366124
37.615875660997254,-33.75796951948498
37.724243956972366,-34.07878705915435
37.8324129954356,-34.3995096910436
37.94036565544731,-34.72033600860311
38.048104876358884,-35.041228182489334
38.15563165512806,-35.362166114993094
38.26294369849751,-35.68321445822793
38.37004391550134,-36.00430222254258
38.476931052870896,-36.32547140240149
38.583605060057195,-36.64668696285965
38.69006466998653,-36.96801474066403
38.796313751222726,-37.28935769755347
38.90234747901752,-37.61075225329322
39.008162834778425,-37.93235118484621
39.11377544353531,-38.25389420979152
39.21917108499517,-38.57546016757636
39.32434618743265,-38.89726348732731
39.42931912011146,-39.218961558307605
39.53406957420854,-39.54082465777321
39.638609118795635,-39.86273794936832
39.74293551732656,-40.184704393100986
39.847048894435574,-40.50677918155455
39.95095059462639,-40.82881695452682
40.054631227352004,-41.15100398441745
40.15810063138941,-41.473369817665265
40.26136862360223,-41.795534609030646
40.36440706110704,-42.11792710815198
40.467233441366716,-42.44046214564285
40.56985517258148,-42.762871556539096
40.672253897443596,-43.085489884998395
40.774442009945254,-43.40816563162455
40.87641921016143,-43.73078277395986
40.9781739772392,-44.05360498877049
41.07971871528056,-44.376496372648994
41.1810544441602,-44.69935962602314
41.28217183493889,-45.02229185545628
41.383070957944376,-45.34540051227463
41.48376266655446,-45.66844033626853
41.5842321013864,-45.99169877066157
41.68449819310854,-46.314827307911145
41.784536916738695,-46.63822286444289
41.88437245486999,-46.96155398710507
41.98398778928571,-47.28499862272777
42.08339070616958,-47.60846774417516
42.18257530198673,-47.93206711184611
42.281549110838085,-48.25569324862442
42.380308644543284,-48.57937506026477
42.47885066632345,-48.90316374306378
42.5771821590438,-49.22695664330254
42.67529363509542,-49.55087833193403
42.77319410905965,-49.87477587975368
42.87087443202554,-50.19886203172688
42.96834602154741,-50.52297017362988
43.06560522300608,-50.8470517544233
43.16264207589377,-51.171286886071705
43.25946489014644,-51.49558128300792
43.356075294534115,-51.819958658728176
43.45247460369285,-52.144304029545566
43.54865186872107,-52.468853346651905
43.64462198876811,-52.793320034327536
43.740369326100485,-53.1178984712359
43.835899206904855,-53.442659350120735
43.93122289100768,-53.76730988797352
44.02632394610038,-54.09215755364657
44.121215574422244,-54.417038079375644
44.2158939661128,-54.741868211658804
44.3103459545794,-55.06698685658679
44.4045988800188,-55.391894749119956
44.49861985241198,-55.717085812801486
44.5924343295361,-56.04228175381184
44.686036440383226,-56.36749070741898
44.779418321011306,-56.69276723735938
44.87258289982024,-57.01812402488936
44.96553036145864,-57.34360829406555
45.05826902559237,-57.66911363760857
45.15079360732537,-57.99464465927025
45.24309945967329,-58.32026525579463
45.33518929635402,-58.64589611844025
45.427059221214385,-58.97171059417405
45.51872078663049,-59.297460139178476
45.61016158507826,-59.623393146059485
45.701393169913246,-59.94929874589562
45.79240559447059,-60.27524650713465
45.88319838067029,-60.60138436065617
45.973784301230026,-60.92743684767251
46.0641475795828,-61.253637364997054
46.15429651411288,-61.579838099307786
46.24422584030931,-61.906217357824616
46.33394778512671,-62.23258132780407
46.423454558964984,-62.558933842792335
46.512736136011505,-62.8854744442708
46.60180893652458,-63.21200618217368
46.690663511966456,-63.53861710257581
46.77930181350341,-63.86531968944753
46.8677274123859,-64.19202702807233
46.955935462769396,-64.51879065400115
47.04392467329438,-64.84571647878737
47.13170499004791,-65.17256475610398
47.21925975790089,-65.4995743789334
47.30660441919836,-65.82663933833803
47.39373756845582,-66.15367335582668
47.48064566667631,-66.4808693942077
47.567343852070515,-66.80808055126651
47.653823486924026,-67.13536244637729
47.740086988703524,-67.46273010991698
47.826139653570394,-67.79010185983681
47.9119723946837,-68.11899554598922
47.99776439468369,-68.44841081147511
0.068024879,0.047049999,0.0069545512156094945,1.201700214441923,2.4882361389766805,111373.69445646991,391528.38812860835,2141.66249203543, , , , , , , , , , , , , , , , , , , , , , , , , , , 
