Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.1032026087,0.045,0.046,0.002563380281568279,0.0032171502010369404,0.003,0.001,7.690140844704837e-06
-0.1027359561,0.045,0.046,0.0025610328639354934,0.003219497618669726,0.003,0.001,7.683098591806481e-06
-0.1022693034,0.045,0.046,0.0025586854457996743,0.0032218450368055452,0.003,0.001,7.676056337399022e-06
-0.10180265079999999,0.045,0.046,0.0025563380281668885,0.003224192454438331,0.003,0.001,7.669014084500666e-06
-0.1013359982,0.045,0.046,0.0025539906105341028,0.0032265398720711168,0.003,0.001,7.661971831602309e-06
-0.1008693455,0.045,0.046,0.0025516431923982836,0.003228887290206936,0.003,0.001,7.654929577194852e-06
-0.1004026929,0.045,0.046,0.002549295774765498,0.0032312347078397217,0.003,0.001,7.647887324296494e-06
-0.09993604024,0.045,0.046,0.0025469483568308924,0.003233582125774327,0.003,0.001,7.640845070492677e-06
-0.0994693876,0.045,0.046,0.002544600938996893,0.0032359295436083266,0.003,0.001,7.63380281699068e-06
-0.09900273495999999,0.045,0.046,0.002542253521162894,0.0032382769614423255,0.003,0.001,7.626760563488683e-06
-0.09853608231,0.045,0.046,0.0025399061032785916,0.003240624379326628,0.003,0.001,7.619718309835775e-06
-0.09806942967,0.045,0.046,0.0025375586854445922,0.0032429717971606273,0.003,0.001,7.612676056333777e-06
-0.09760277703,0.045,0.046,0.0025352112676105933,0.0032453192149946263,0.003,0.001,7.60563380283178e-06
-0.09713612439000001,0.045,0.046,0.0025328638497765944,0.003247666632828625,0.003,0.001,7.598591549329783e-06
-0.09666947175,0.045,0.046,0.002530516431942595,0.0032500140506626246,0.003,0.001,7.591549295827785e-06
-0.09620281910999999,0.045,0.046,0.002528169014108596,0.0032523614684966235,0.003,0.001,7.584507042325788e-06
-0.09573616647,0.045,0.046,0.0025258215962745967,0.003254708886330623,0.003,0.001,7.57746478882379e-06
-0.09526951383,0.045,0.046,0.0025234741784405977,0.003257056304164622,0.003,0.001,7.570422535321793e-06
-0.09480286117999999,0.045,0.046,0.0025211267605562953,0.0032594037220489242,0.003,0.001,7.563380281668886e-06
-0.09433620854000001,0.045,0.046,0.0025187793427222964,0.003261751139882923,0.003,0.001,7.5563380281668895e-06
-0.0938695559,0.045,0.046,0.002516431924888297,0.0032640985577169226,0.003,0.001,7.549295774664891e-06
-0.09340290326,0.045,0.046,0.002514084507054298,0.0032664459755509215,0.003,0.001,7.542253521162895e-06
-0.09293625062,0.045,0.046,0.0025117370892202987,0.003268793393384921,0.003,0.001,7.535211267660896e-06
-0.09246959798,0.045,0.046,0.0025093896713862997,0.00327114081121892,0.003,0.001,7.5281690141589e-06
-0.09200294534,0.045,0.046,0.002507042253552301,0.0032734882290529187,0.003,0.001,7.521126760656902e-06
