Engine z axis,Engine radius,Channel width,Channel height,Fin width,Hydraulic diameter,Channel cross-sectionnal area,xA,yA,xB,yB,xC,yC,xD,yD
-43.086172344689366,38.58370628308485,1.6058632610032402,1.8078176813376534,2.1624967650814724,1.5802271134766261,2.4977542883603755e-06,-0.8029316305016201,39.58370628308485,0.8029316305016201,39.58370628308485,0.8029316305016201,41.391523964422504,-0.8029316305016201,41.391523964422504
-42.48496993987974,38.23660191087111,1.5923112109758426,1.7897482813011238,2.1430045561459736,1.5656598730810687,2.451977746295051e-06,-0.7961556054879213,39.23660191087111,0.7961556054879213,39.23660191087111,0.7961556054879213,41.02635019217223,-0.7961556054879213,41.02635019217223
-41.88376753507014,37.889497547205295,1.5788069587071238,1.7717426116094985,2.123464550265556,1.5511433892140556,2.40678473083474e-06,-0.7894034793535619,38.889497547205295,0.7894034793535619,38.889497547205295,0.7894034793535619,40.6612401588148,-0.7894034793535619,40.6612401588148
-41.282565130260515,37.54239317457594,1.5653546605239235,1.7538062140318982,2.103872589446294,1.5366820827538248,2.362184364510533e-06,-0.7826773302619617,38.54239317457594,0.7826773302619617,38.54239317457594,0.7826773302619617,40.296199388607846,-0.7826773302619617,40.296199388607846
-40.681362725450896,37.19528880931852,1.5519584727530835,1.735944630337445,2.084224518916477,1.5222803404733154,2.318185171844921e-06,-0.7759792363765418,38.19528880931852,0.7759792363765418,38.19528880931852,0.7759792363765418,39.93123343965597,-0.7759792363765418,39.93123343965597
-40.08016032064127,36.848184438800985,1.5386225517214462,1.7181634022952617,2.0645161811466965,1.5079425750162896,2.2747952670787526e-06,-0.7693112758607231,37.84818443880099,0.7693112758607231,37.84818443880099,0.7693112758607231,39.56634784109625,-0.7693112758607231,39.56634784109625
-39.47895791583164,36.501080062509956,1.5253510537558526,1.70046807167447,2.044743419761236,1.4936732011871583,2.2320222863005317e-06,-0.7626755268779263,37.501080062509956,0.7626755268779263,37.501080062509956,0.7626755268779263,39.20154813418442,-0.7626755268779263,39.20154813418442
-38.877755511022045,36.15397569199243,1.5121481351831452,1.6828641802441935,2.0249020795325263,1.4794766199752447,2.1898733467218432e-06,-0.7560740675915726,37.15397569199243,0.7560740675915726,37.15397569199243,0.7560740675915726,38.836839872236624,-0.7560740675915726,38.836839872236624
-38.27655310621242,35.8068713214749,1.4990179523301637,1.6653572697735513,2.0049880035840904,1.4653572492413034,2.1483551430373343e-06,-0.7495089761650818,36.8068713214749,0.7495089761650818,36.8068713214749,0.7495089761650818,38.47222859124845,-0.7495089761650818,38.47222859124845
-37.67535070140279,35.4597669530263,1.4859646615237505,1.6479528820316676,1.9849970357860478,1.4513195063263726,2.1074739022154082e-06,-0.7429823307618753,36.4597669530263,0.7429823307618753,36.4597669530263,0.7429823307618753,38.107719835057964,-0.7429823307618753,38.107719835057964
-37.074148296593165,35.112662590372196,1.4729924190907475,1.6306565587876638,1.9649250201662292,1.4373677997130485,2.067235367235203e-06,-0.7364962095453738,36.112662590372196,0.7364962095453738,36.112662590372196,0.7364962095453738,37.74331914915986,-0.7364962095453738,37.74331914915986
-36.47294589178357,34.7655582165236,1.4601053813579965,1.6134738418106622,1.9447677987804464,1.4235065699290845,2.027644919535019e-06,-0.7300526906789983,35.7655582165236,0.7300526906789983,35.7655582165236,0.7300526906789983,37.37903205833426,-0.7300526906789983,37.37903205833426
-35.87174348697395,34.418453846941496,1.4473077046523382,1.5964102728697844,1.9245212167737393,1.4097402307326787,1.9887074204483023e-06,-0.7236538523261691,35.418453846941496,0.7236538523261691,35.418453846941496,0.7236538523261691,37.01486411981128,-0.7236538523261691,37.01486411981128
-35.27054108216432,34.071349473113735,1.434603545300614,1.5794713937341525,1.9041811170089122,1.3960732210509015,1.9504273647108095e-06,-0.717301772650307,35.071349473113735,0.717301772650307,35.071349473113735,0.717301772650307,36.650820866847894,-0.717301772650307,36.650820866847894
-34.669338677354695,33.7242451025962,1.4219970596296663,1.5626627461728888,1.8837433438784421,1.382509969405169,1.9128087897127966e-06,-0.7109985298148331,34.7242451025962,0.7109985298148331,34.7242451025962,0.7109985298148331,36.28690784876909,-0.7109985298148331,36.28690784876909
-34.06813627254507,33.377140731731096,1.4094924039663357,1.5459898719551146,1.8632037407072666,1.3690549161323324,1.8758553452704443e-06,-0.7047462019831678,34.3771407317311,0.7047462019831678,34.3771407317311,0.7047462019831678,35.92313060368622,-0.7047462019831678,35.92313060368622
-33.46693386773547,33.03003635999433,1.3970937346374657,1.5294583128499541,1.842558151118647,1.3557125077344627,1.8395702865336898e-06,-0.6985468673187328,34.03003635999433,0.6985468673187328,34.03003635999433,0.6985468673187328,35.55949467284428,-0.6985468673187328,35.55949467284428
-32.865731462925844,32.6829319934319,1.384805207969895,1.513073610626527,1.821802419361325,1.3424871826696296,1.8039564459617234e-06,-0.6924026039849475,33.6829319934319,0.6924026039849475,33.6829319934319,0.6924026039849475,35.19600560405842,-0.6924026039849475,35.19600560405842
-32.26452905811622,32.33582761958327,1.3726309802904666,1.4968413070539557,1.800932387922216,1.3293834083085463,1.7690163400934636e-06,-0.6863154901452333,33.33582761958327,0.6863154901452333,33.33582761958327,0.6863154901452333,34.83266892663723,-0.6863154901452333,34.83266892663723
-31.663326653306594,31.988723254783935,1.3605752079260223,1.4807669439013633,1.7799439020296135,1.316405626453156,1.7347520371914041e-06,-0.6802876039630111,32.988723254783935,0.6802876039630111,32.988723254783935,0.6802876039630111,34.46949019868529,-0.6802876039630111,34.46949019868529
-31.06212424849697,31.641618883047137,1.3486420472034037,1.464856062937871,1.7588328038347405,1.3035583120295031,1.7011653201021641e-06,-0.6743210236017019,32.64161888304714,0.6743210236017019,32.64161888304714,0.6743210236017019,34.10647494598501,-0.6743210236017019,34.10647494598501
-30.460921843687373,31.294514511310357,1.3368356544494517,1.449114205932602,1.7375949376712028,1.2908459307416829,1.668257587486384e-06,-0.6684178272247259,32.29451451131036,0.6684178272247259,32.29451451131036,0.6684178272247259,33.743628717242956,-0.6684178272247259,33.743628717242956
-29.859719438877747,30.947410139573567,1.3251601859910074,1.433546914654677,1.7162261472121554,1.2782729589201056,1.636029916094159e-06,-0.6625800929955037,31.947410139573563,0.6625800929955037,31.947410139573563,0.6625800929955037,33.38095705422824,-0.6625800929955037,33.38095705422824
-29.25851703406812,30.6003057703402,1.3136197981549138,1.4181597308732183,1.6947222763690837,1.265843873274125,1.604483046663235e-06,-0.6568098990774569,31.600305770340196,0.6568098990774569,31.600305770340196,0.6568098990774569,33.01846550121341,-0.6568098990774569,33.01846550121341
-28.657314629258497,30.25320139649158,1.302218647268011,1.4029581963573483,1.6730791681374497,1.253563171985127,1.573617447710368e-06,-0.6511093236340055,31.253201396491576,0.6511093236340055,31.253201396491576,0.6511093236340055,32.65615959284893,-0.6511093236340055,32.65615959284893
-28.0561122244489,29.906097032642975,1.2909608896571418,1.3879478528761895,1.6512926675817818,1.2414353331613117,1.5434332264966554e-06,-0.6454804448285709,30.906097032642975,0.6454804448285709,30.906097032642975,0.6454804448285709,32.29404488551916,-0.6454804448285709,32.29404488551916
-27.454909819639273,29.558992658794356,1.279850681649147,1.373134242198863,1.6293586164712401,1.2294648752725503,1.5139302884244819e-06,-0.6399253408245735,30.558992658794356,0.6399253408245735,30.558992658794356,0.6399253408245735,31.932126900993214,-0.6399253408245735,31.932126900993214
-26.853707414829646,29.211888290889604,1.268892179570868,1.358522906094491,1.6072728599968371,1.2176562950080412,1.4851082003278027e-06,-0.634446089785434,30.211888290889604,0.634446089785434,30.211888290889604,0.634446089785434,31.570411196984097,-0.634446089785434,31.570411196984097
-26.252505010020023,28.864783919152803,1.258089539749147,1.3441193863321959,1.585031240901067,1.2060141149632138,1.4569663183304536e-06,-0.6290447698745735,29.864783919152806,0.6290447698745735,29.864783919152806,0.6290447698745735,31.208903305485002,-0.6290447698745735,31.208903305485002
-25.651302605210397,28.51767954751272,1.2474469185108243,1.3299292246810996,1.5626296032311044,1.194542857708617,1.4295037400639769e-06,-0.6237234592554122,29.51767954751272,0.6237234592554122,29.51767954751272,0.6237234592554122,30.847608772193823,-0.6237234592554122,30.847608772193823
-25.0501002004008,28.1705751769952,1.2369684721827432,1.3159579629103246,1.5400637907577688,1.1832470541489988,1.402719339047032e-06,-0.6184842360913716,29.1705751769952,0.6184842360913716,29.1705751769952,0.6184842360913716,30.486533139905525,-0.6184842360913716,30.486533139905525
-24.448897795591172,27.823470806477665,1.2266583570917438,1.3022111427889922,1.5173296470473503,1.1721312447341345,1.3766117822263175e-06,-0.6133291785458719,28.823470806477665,0.6133291785458719,28.823470806477665,0.6133291785458719,30.12568194926666,-0.6133291785458719,30.12568194926666
-23.84769539078155,27.47636643570266,1.2165207295646683,1.2886943060862246,1.4944230157484966,1.1611999805707058,1.351179547588344e-06,-0.6082603647823341,28.476366435702662,0.6082603647823341,28.476366435702662,0.6082603647823341,29.765060741788886,-0.6082603647823341,29.765060741788886
-23.246492985971923,27.129262070468844,1.2065597459283577,1.275412994571144,1.471339741086398,1.1504578106576806,1.326420911512174e-06,-0.6032798729641788,28.129262070468844,0.6032798729641788,28.129262070468844,0.6032798729641788,29.40467506503999,-0.6032798729641788,29.40467506503999
-22.645290581162325,26.78215769842495,1.1967795625096544,1.262372750012873,1.4480756655583742,1.1399093101813798,1.3023340278579672e-06,-0.5983897812548272,27.782157698424953,0.5983897812548272,27.782157698424953,0.5983897812548272,29.044530448437825,-0.5983897812548272,29.044530448437825
-22.044088176352698,26.43505332863404,1.1871843356353993,1.2495791141805324,1.4246266337003857,1.1295590485286657,1.278916873583968e-06,-0.5935921678176996,27.43505332863404,0.5935921678176996,27.43505332863404,0.5935921678176996,28.684632442814575,-0.5935921678176996,28.684632442814575
-21.442885771543075,26.087948958116506,1.1777782216324342,1.2370376288432456,1.400988488901933,1.1194116110274257,1.2561673139144405e-06,-0.5888891108162171,27.087948958116506,0.5888891108162171,27.087948958116506,0.5888891108162171,28.324986586959753,-0.5888891108162171,28.324986586959753
-20.84168336673345,25.740844587598968,1.1685653768276,1.2247538357701335,1.3771570749053483,1.109471588340885,1.2340830966740066e-06,-0.5842826884138,26.740844587598968,0.5842826884138,26.740844587598968,0.5842826884138,27.9655984233691,-0.5842826884138,27.9655984233691
-20.240480961923822,25.39374021261096,1.159549957547739,1.212733276730319,1.353128234958204,1.0997435877096033,1.2126618942583454e-06,-0.5797749787738695,26.39374021261096,0.5797749787738695,26.39374021261096,0.5797749787738695,27.606473489341283,-0.5797749787738695,27.606473489341283
-19.639278557114224,25.04663584079042,1.1507361201196926,1.2009814934929235,1.3288978134607854,1.090232219249913,1.1919012929005163e-06,-0.5753680600598463,26.04663584079042,0.5753680600598463,26.04663584079042,0.5753680600598463,27.247617334283344,-0.5753680600598463,27.247617334283344
-19.0380761523046,24.699531476875322,1.1421280208703024,1.1895040278270697,1.3044616545373087,1.0809420947974258,1.1717988098839026e-06,-0.5710640104351512,25.699531476875322,0.5710640104351512,25.699531476875322,0.5710640104351512,26.889035504702388,-0.5710640104351512,26.889035504702388
-18.436873747494975,24.352427104245965,1.133729816126409,1.1783064215018795,1.2798156002787386,1.0718778580287929,1.152351975099737e-06,-0.5668649080632046,25.352427104245965,0.5668649080632046,25.352427104245965,0.5668649080632046,26.530733525747845,-0.5668649080632046,26.530733525747845
-17.835671342685348,24.00532273923781,1.1255456622148552,1.1673942162864734,1.254955495913366,1.0630441360208822,1.1335582509677277e-06,-0.5627728311074276,25.00532273923781,0.5627728311074276,25.00532273923781,0.5627728311074276,26.172716955524283,-0.5627728311074276,26.172716955524283
-17.234468937875725,23.658218368720274,1.1175797154624816,1.1567729539499758,1.2298771838643219,1.054445584347445,1.115415145541776e-06,-0.5587898577312408,24.658218368720277,0.5587898577312408,24.658218368720277,0.5587898577312408,25.814991322670252,-0.5587898577312408,25.814991322670252
-16.633266533066127,23.31111399713763,1.1098361321961312,1.146448176261508,1.2045765082278561,1.0460868574761706,1.0979201729085805e-06,-0.5549180660980656,24.31111399713763,0.5549180660980656,24.31111399713763,0.5549180660980656,25.45756217339914,-0.5549180660980656,25.45756217339914
-16.0320641282565,22.96400962191172,1.1023190687426436,1.1364254249901924,1.1790493124316894,1.0379726274487147,1.0810709122620253e-06,-0.5511595343713218,23.96400962191172,0.5511595343713218,23.96400962191172,0.5511595343713218,25.100435046901914,-0.5511595343713218,25.100435046901914
-15.430861723446876,22.616905255325687,1.0950326814288616,1.1267102419051491,1.153291441318331,1.0301075581177832,1.064864978814126e-06,-0.5475163407144308,23.616905255325687,0.5475163407144308,23.616905255325687,0.5475163407144308,24.743615497230838,-0.5475163407144308,24.743615497230838
-14.829659318637251,22.26980088269633,1.0879811265816262,1.1173081687755018,1.1272987371631036,1.02249634444934,1.049300123682662e-06,-0.5439905632908131,23.269800882696334,0.5439905632908131,23.269800882696334,0.5439905632908131,24.387109051471835,-0.5439905632908131,24.387109051471835
-14.228456913827653,21.92269651989832,1.0811685605277794,1.1082247473703728,1.1010670451504294,1.0151436626646277,1.0343741592878285e-06,-0.5405842802638897,22.92269651989832,0.5405842802638897,22.92269651989832,0.5405842802638897,24.030921267268692,-0.5405842802638897,24.030921267268692
-13.627254509018027,21.575592146049704,1.0745991395941623,1.0994655194588834,1.0745922069655098,1.0096950445615283,1.0232167466859063e-06,-0.5372995697970812,22.575592146049704,0.5372995697970812,22.575592146049704,0.5372995697970812,23.67505766550859,-0.5372995697970812,23.67505766550859
-13.026052104208402,21.2327309927455,1.068277020107616,1.0910360268101549,1.0482740209847283,1.0096835891558005,1.0225371119382334e-06,-0.534138510053808,22.2327309927455,0.534138510053808,22.2327309927455,0.534138510053808,23.323767019555653,-0.534138510053808,23.323767019555653
-12.424849699398777,20.907905956283685,1.062206358394983,1.0829418111933105,1.0234214115382565,1.010135968603011,1.022832598922982e-06,-0.5311031791974915,21.907905956283685,0.5311031791974915,21.907905956283685,0.5311031791974915,22.990847767476996,-0.5311031791974915,22.990847767476996
-11.82364729458915,20.602416589987396,1.0563913107831044,1.0751884143774728,1.00015393948631,1.010305020622758,1.022662608433838e-06,-0.5281956553915522,21.602416589987396,0.5281956553915522,21.602416589987396,0.5281956553915522,22.677605004364867,-0.5281956553915522,22.677605004364867
-11.222444889779554,20.31558175955642,1.0508360335988223,1.067781378131763,0.9784026046683004,1.0102318177459972,1.0220943565054101e-06,-0.5254180167994111,21.315581759556423,0.5254180167994111,21.315581759556423,0.5254180167994111,22.383363137688185,-0.5254180167994111,22.383363137688185
-10.621242484969928,20.04678258957267,1.045544683168977,1.0607262442253025,0.9581043339553583,1.0100344904138507,1.0213478053757444e-06,-0.5227723415844885,21.04678258957267,0.5227723415844885,21.04678258957267,0.5227723415844885,22.10750883379797,-0.5227723415844885,22.10750883379797
-10.020040080160303,19.795713158480954,1.040521415820411,1.0540285544272154,0.9392258473566909,1.009572299330286,1.0201387410724476e-06,-0.5202607079102055,20.795713158480954,0.5202607079102055,20.795713158480954,0.5202607079102055,21.84974171290817,-0.5202607079102055,21.84974171290817
-9.418837675350677,19.561565445266787,1.0357703878799656,1.0476938505066213,0.9216860651247584,1.008966286544922,1.0186951800409703e-06,-0.5178851939399828,20.56156544526679,0.5178851939399828,20.56156544526679,0.5178851939399828,21.609259295773413,-0.5178851939399828,21.609259295773413
-8.81763527054108,19.34384215129428,1.0312957556744824,1.0417276742326438,0.9054334882132897,1.0082599443263653,1.017095575935657e-06,-0.5156478778372412,20.34384215129428,0.5156478778372412,20.34384215129428,0.5156478778372412,21.385569825526925,-0.5156478778372412,21.385569825526925
-8.216432865731454,19.142132138829865,1.0271016755308031,1.0361355673744046,0.8904248200747353,1.0074809824967368,1.0153884691892507e-06,-0.5135508377654016,20.142132138829865,0.5135508377654016,20.142132138829865,0.5135508377654016,21.17826770620427,-0.5135508377654016,21.17826770620427
-7.615230460921829,18.95606360241116,1.0231923037757684,1.030923071701025,0.8766205085850061,1.00665504470243,1.0136191603443036e-06,-0.5115961518878842,19.95606360241116,0.5115961518878842,19.95606360241116,0.5115961518878842,20.98698667411218,-0.5115961518878842,20.98698667411218
-7.0140280561122035,18.78530124619968,1.0195717967362208,1.0260957289816275,0.8639844773280791,1.005805809387595,1.0118297795542066e-06,-0.5097858983681104,19.78530124619968,0.5097858983681104,19.78530124619968,0.5097858983681104,20.811396975181307,-0.5097858983681104,20.811396975181307
-6.412825651302578,18.629543761008378,1.016244310739001,1.0216590809853359,0.8524838854095834,1.0049550988427265,1.0100593965642717e-06,-0.5081221553695005,19.62954376100838,0.5081221553695005,19.62954376100838,0.5081221553695005,20.65120284199372,-0.5081221553695005,20.65120284199372
-5.811623246492981,18.488521633377506,1.0132140021109521,1.0176186694812699,0.8420889188813064,1.0041229802609415,1.0083441362670174e-06,-0.5066070010554761,19.488521633377506,0.5066070010554761,19.488521633377506,0.5066070010554761,20.506140302858775,-0.5066070010554761,20.506140302858775
-5.210420841683355,18.361995281917995,1.0104850271789134,1.0139800362385514,0.8327726133215053,1.0033278227502045,1.0067172249282124e-06,-0.5052425135894567,19.361995281917995,0.5052425135894567,19.361995281917995,0.5052425135894567,20.37597531815655,-0.5052425135894567,20.37597531815655
-4.60921843687373,18.249753308978015,1.0080615422697285,1.0107487230263048,0.8245106873939426,1.002605505423171,1.005247247341034e-06,-0.5040307711348643,19.249753308978015,0.5040307711348643,19.249753308978015,0.5040307711348643,20.260502032004318,-0.5040307711348643,20.260502032004318
-4.008016032064105,18.15175264297724,1.0059477037102373,1.0079302716136498,0.8172948843669207,1.0019425293441315,1.003904746299152e-06,-0.5029738518551187,19.151752642977243,0.5029738518551187,19.151752642977243,0.5029738518551187,20.159682914590892,-0.5029738518551187,20.159682914590892
-3.4068136272545066,18.067797124830214,1.0041476678272816,1.00553022376971,0.8111023736123301,1.0013500293133801,1.0027096644962104e-06,-0.5020738339136408,19.067797124830218,0.5020738339136408,19.067797124830218,0.5020738339136408,20.073327348599925,-0.5020738339136408,20.073327348599925
-2.8056112224448815,17.997667335789842,1.0026655909477047,1.003554121263606,0.8059081101874513,1.0008514515066778,1.0017069071971544e-06,-0.5013327954738523,18.997667335789842,0.5013327954738523,18.997667335789842,0.5013327954738523,20.00122145705345,-0.5013327954738523,20.00122145705345
-2.2044088176352563,17.941248858314772,1.0015056293983462,1.0020075058644615,0.8016970452409797,1.0004578646533793,1.0009170344631235e-06,-0.5007528146991731,18.941248858314776,0.5007528146991731,18.941248858314776,0.5007528146991731,19.943256364179234,-0.5007528146991731,19.943256364179234
-1.6032064128256307,17.898450382598632,1.000671939506048,1.000895919341397,0.7984563297728334,1.0001789334402993,1.000358141713379e-06,-0.500335969753024,18.898450382598632,0.500335969753024,18.898450382598632,0.500335969753024,19.89934630194003,-0.500335969753024,19.89934630194003
-1.0020040080160053,17.869203094205506,1.0001686775976522,1.0002249034635367,0.7961752563371906,1.0000229413914337,1.0000459045420278e-06,-0.5000843387988261,18.869203094205506,0.5000843387988261,18.869203094205506,0.5000843387988261,19.869427997669042,-0.5000843387988261,19.869427997669042
-0.4008016032064077,17.85346023148706,1.0,1.0,0.7948452169086992,0.9999989211356551,9.99997842273638e-07,-0.5,18.853460231487063,0.5,18.853460231487063,0.5,19.853460231487063,-0.5,19.853460231487063
0.20040080160321772,17.854700900263428,1.0000257420404317,1.0000165022934895,0.7949375862595817,0.998671609938883,9.973468132124395e-07,-0.5000128710202159,18.854700900263428,0.5000128710202159,18.854700900263428,0.5000128710202159,19.85471740255692,-0.5000128710202159,19.85471740255692
0.8016032064128431,17.898906224472476,1.000103211881978,1.0000664755387136,0.7990684534418145,0.9934651226668683,9.870164330966486e-07,-0.500051605940989,18.89890622447248,0.500051605940989,18.89890622447248,0.500051605940989,19.898972700011193,-0.500051605940989,19.898972700011193
1.4028056112224685,17.997340588270976,1.000232775105015,1.0001506192828058,0.8083098197390852,0.9840408452644802,9.685902105841929e-07,-0.5001163875525075,18.99734058827098,0.5001163875525075,18.99734058827098,0.5001163875525075,19.997491207553786,-0.5001163875525075,19.997491207553786
2.004008016032066,18.152579786490094,1.00041479728992,1.0002696330728995,0.8229065346655239,0.9698753165391816,9.415355340135239e-07,-0.50020739864496,19.152579786490094,0.50020739864496,19.152579786490094,0.50020739864496,20.152849419562997,-0.50020739864496,20.152849419562997
2.6052104208416917,18.368927255923275,1.0006496440170691,1.0004242164561286,0.8432679188654665,0.9542220263183786,9.125040464834292e-07,-0.5003248220085346,19.36892725592328,0.5003248220085346,19.36892725592328,0.5003248220085346,20.369351472379403,-0.5003248220085346,20.369351472379403
3.206412825651317,18.640071093773777,1.0009376808668393,1.0006150689796265,0.868792715017432,0.9519304982067939,9.083491737014922e-07,-0.5004688404334197,19.64007109377378,0.5004688404334197,19.64007109377378,0.5004688404334197,20.640686162753408,-0.5004688404334197,20.640686162753408
3.807615230460942,18.919205853626856,1.001279273419607,1.0008428901905269,0.8950246894621184,0.9525596746239524,9.095232645881431e-07,-0.5006396367098035,19.919205853626856,0.5006396367098035,19.919205853626856,0.5006396367098035,20.920048743817382,-0.5006396367098035,20.920048743817382
4.408817635270568,19.197182805104994,1.0016747872557485,1.001108379635963,0.9210925195238858,0.9532306866963056,9.107790448626683e-07,-0.5008373936278743,20.197182805104994,0.5008373936278743,20.197182805104994,0.5008373936278743,21.198291184740956,-0.5008373936278743,21.198291184740956
5.010020040080166,19.47400373092889,1.0021245879556406,1.0014122368630687,0.9469960093369719,0.953944265158681,9.121180319423965e-07,-0.5010622939778203,20.47400373092889,0.5010622939778203,20.47400373092889,0.5010622939778203,21.475415967791957,-0.5010622939778203,21.475415967791957
5.6112224448897905,19.749669895797904,1.0026290410996601,1.001755161418977,0.972734913720097,0.9547008809833629,9.13541284888225e-07,-0.5013145205498301,20.749669895797908,0.5013145205498301,20.749669895797908,0.5013145205498301,21.75142505721688,-0.5013145205498301,21.75142505721688
6.212424849699416,20.024182867324182,1.0031885122681836,1.002137852850822,0.998309016329212,0.955504270750729,9.150558482990226e-07,-0.5015942561340918,21.024182867324182,0.5015942561340918,21.024182867324182,0.5015942561340918,22.026320720175004,-0.5015942561340918,22.026320720175004
6.813627254509042,20.297534111877763,1.0038033670415871,1.002561010705737,1.0237171391842672,0.9563538925267198,9.166609767099621e-07,-0.5019016835207936,21.297534111877763,0.5019016835207936,21.297534111877763,0.5019016835207936,22.3000951225835,-0.5019016835207936,22.3000951225835
7.414829659318666,20.569718571857408,1.0044739710002482,1.0030253345308555,1.0489584352223749,0.9572429477381489,9.183444672770215e-07,-0.5022369855001241,21.56971857185741,0.5022369855001241,21.56971857185741,0.5022369855001241,22.572743906388265,-0.5022369855001241,22.572743906388265
8.016032064128265,20.840754718280117,1.0052006897245425,1.0035315238733113,1.0740342972998644,0.9581773308082147,9.201173590782663e-07,-0.5026003448622712,21.840754718280117,0.5026003448622712,21.840754718280117,0.5026003448622712,22.844286242153427,-0.5026003448622712,22.844286242153427
8.61723446893789,21.1106440425534,1.0059838887948471,1.0040802782802376,1.0989445018180224,0.9591576107588147,9.219809712936605e-07,-0.5029919443974236,22.1106440425534,0.5029919443974236,22.1106440425534,0.5029919443974236,23.114724320833638,-0.5029919443974236,23.114724320833638
9.218436873747516,21.37938802689994,1.0068239337915386,1.0046722972987683,1.123688824303741,0.9601843483624843,9.239366256728817e-07,-0.5034119668957693,22.379388026899942,0.5034119668957693,22.379388026899942,0.5034119668957693,23.384060324198707,-0.5034119668957693,23.384060324198707
9.81963927855714,21.646988170685916,1.0077211902949936,1.005308280476037,1.1482670419159708,0.961258116427714,9.259856842918879e-07,-0.5038605951474968,22.646988170685916,0.5038605951474968,22.646988170685916,0.5038605951474968,23.652296451161956,-0.5038605951474968,23.652296451161956
10.420841683366739,21.913445951638174,1.0086760238855883,1.0059889273591767,1.1726789297536018,0.9623794760443086,9.281295063908123e-07,-0.5043380119427942,22.913445951638174,0.5043380119427942,22.913445951638174,0.5043380119427942,23.91943487899735,-0.5043380119427942,23.91943487899735
11.022044088176363,22.178762863503664,1.0096888001436999,1.0067149374953213,1.1969242644406346,0.9635489981739549,9.30369488608731e-07,-0.5048444000718499,23.178762863503668,0.5048444000718499,23.178762863503668,0.5048444000718499,24.185477800998985,-0.5048444000718499,24.185477800998985
11.62324649298599,22.44294038422744,1.0107598846497048,1.0074870104316045,1.2210028210967319,0.9647672484068215,9.327070374332797e-07,-0.5053799423248524,23.44294038422744,0.5053799423248524,23.44294038422744,0.5053799423248524,24.450427394659044,-0.5053799423248524,24.450427394659044
12.224448897795614,22.7059799933245,1.0118896429839794,1.0083058457151595,1.2449143749910165,0.9660347847353884,9.35143565529113e-07,-0.5059448214919897,23.7059799933245,0.5059448214919897,23.7059799933245,0.5059448214919897,24.71428583903966,-0.5059448214919897,24.71428583903966
12.82565130260524,22.967883196693073,1.0130784407269005,1.00917214289312,1.2686587039042876,0.9673585497349659,9.376923492757878e-07,-0.5065392203634502,23.967883196693073,0.5065392203634502,23.967883196693073,0.5065392203634502,24.977055339586194,-0.5065392203634502,24.977055339586194
13.426853707414837,23.22863075156585,1.0143266434588443,1.0100866015126195,1.2922336103490046,0.968726885280923,9.403322032094078e-07,-0.5071633217294221,24.22863075156585,0.5071633217294221,24.22863075156585,0.5071633217294221,25.23871735307847,-0.5071633217294221,25.23871735307847
14.028056112224462,23.488243155908737,1.015634616760188,1.0110499211207917,1.3156406801465823,0.9701455836542306,9.430742931562792e-07,-0.507817308380094,24.488243155908737,0.507817308380094,24.488243155908737,0.507817308380094,25.499293077029527,-0.507817308380094,25.499293077029527
14.629258517034089,23.746723941844685,1.0170027262113075,1.0120628012647703,1.3388798839739626,0.9716158412530282,9.459213023130436e-07,-0.5085013631056537,24.74672394184469,0.5085013631056537,24.74672394184469,0.5085013631056537,25.758786743109457,-0.5085013631056537,25.758786743109457
15.230460921843713,24.004074591433834,1.0184313373925802,1.0131259414916882,1.3619509973425639,0.9731382281237975,9.488747750311355e-07,-0.5092156686962901,25.004074591433838,0.5092156686962901,25.004074591433838,0.5092156686962901,26.017200532925525,-0.5092156686962901,26.017200532925525
15.831663326653311,24.26029657516041,1.0199208158843822,1.0142400413486794,1.3848537946617798,0.9747133092377586,9.519362697425794e-07,-0.5099604079421911,25.26029657516041,0.5099604079421911,25.26029657516041,0.5099604079421911,26.274536616509092,-0.5099604079421911,26.274536616509092
16.432865731462936,24.51539136890957,1.0214715272670902,1.0154058003828774,1.407588050855174,0.9763416535923097,9.551073765006003e-07,-0.5107357636335451,25.51539136890957,0.5107357636335451,25.51539136890957,0.5107357636335451,26.530797169292445,-0.5107357636335451,26.530797169292445
17.034068136272563,24.769360441216723,1.0230838371210806,1.0166239181414156,1.4301535401466132,0.9780238281107659,9.583897061723034e-07,-0.5115419185605403,25.769360441216726,0.5115419185605403,25.769360441216726,0.5115419185605403,26.78598435935814,-0.5115419185605403,26.78598435935814
17.63527054108219,25.022205260527606,1.0247581110267303,1.017895094171428,1.4525500367514275,0.979760401704896,9.617848986275156e-07,-0.5123790555133652,26.022205260527606,0.5123790555133652,26.022205260527606,0.5123790555133652,27.040100354699035,-0.5123790555133652,27.040100354699035
18.236472945891812,25.27392728916476,1.0264947145644159,1.0192200280200476,1.4747773143020204,0.9815519377500567,9.65294609185503e-07,-0.5132473572822079,26.27392728916476,0.5132473572822079,26.27392728916476,0.5132473572822079,27.29314731718481,-0.5132473572822079,27.29314731718481
18.83767535070141,25.524528002106404,1.0282940133145135,1.0205994192344083,1.4968351476356148,0.9833990091462903,9.689205375473516e-07,-0.5141470066572568,26.524528002106404,0.5141470066572568,26.524528002106404,0.5141470066572568,27.545127421340812,-0.5141470066572568,27.545127421340812
